id,duration,ip,ex1t,ex2t,A1,A2,A3,A4_1,A4_2,A4_3,A4_4,A5_1,A5_2,A5_3,A5_4,A5_5,A5_6,A5_7,A6,A7,A8,A9,A10,A11,A12_1,A12_2,A12_3,A12_4,B1,B1a,B2,B3,B4,B5,B6,B7_1,B7_2,B7_3,B7_4,B7_5,B7_6,B8_1,B8_2,B8_3,B9,B11_1,B11_2,B11_3,B11_4,B12_1,B12_2,B12_3,B12_4,B12_5,B12_6,B13,B14_1,B14_2,B14_3,B14_4,B14_5,B14_6,B15_1,B15_2,B15_3,B15_4,B16,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
27501,730,Guangxi,1,1,3,1,4,1,1,1,0,1,1,1,1,1,1,0,2,2,3,3,4,4,5,5,4,4,0,0,3,0,0,4,5,1,1,1,1,1,1,2,10,10,5,4,5,5,4,1,1,1,1,1,0,4,0,0,1,2,2,1,4,5,4,5,9,0,1,Guangxi,0,1,4,11,4,1,2
27502,836,Henan,0,0,8,4,3,1,0,0,0,0,0,0,0,0,1,0,2,3,3,3,3,4,4,5,3,4,0,0,3,1,0,4,3,1,1,0,1,1,1,4,6,8,5,4,5,5,3,1,1,0,0,1,0,3,1,0,1,2,1,1,5,4,3,4,8,0,2,Henan,1,2,5,4,6,1,3
27503,755,Chongqing,1,1,4,3,1,0,0,0,1,1,0,1,0,0,0,0,3,2,3,3,3,4,3,2,3,1,0,0,3,1,0,4,1,0,0,0,0,0,1,5,5,1,2,2,2,5,1,0,1,1,0,0,0,2,1,0,1,2,2,3,2,2,1,2,5,0,1,Chongqing,0,1,5,11,4,4,4
27504,300,Shanghai,0,0,6,1,3,0,0,0,1,0,0,0,0,0,1,0,3,4,4,2,3,4,4,3,2,3,0,0,3,1,0,4,2,1,1,0,1,0,1,5,7,4,4,4,2,5,4,1,0,0,0,1,0,2,2,0,1,2,1,2,2,3,3,3,7,0,1,Shanghai,0,1,5,11,2,4,2
27505,614,Beijing,0,1,3,3,1,0,0,0,1,0,0,1,1,0,0,0,2,1,2,2,2,3,4,4,3,4,0,0,3,0,0,4,2,1,1,1,1,1,1,5,6,9,4,3,4,5,4,1,1,0,0,1,0,3,1,2,3,2,3,1,4,4,3,4,7,0,1,Beijing,0,1,4,7,3,1,4
27506,425,Henan,0,0,8,4,4,0,0,0,1,0,0,0,0,0,0,1,2,3,1,3,2,4,4,4,4,4,0,0,3,0,0,4,2,1,1,0,0,0,1,3,7,3,3,3,4,4,4,1,1,0,0,1,0,2,1,0,1,1,1,2,4,3,4,4,7,0,1,Henan,1,1,5,11,5,4,3
27507,328,Hebei,0,1,6,3,1,0,0,0,1,0,0,0,0,0,0,1,3,4,2,2,4,4,4,5,3,3,0,0,3,1,0,4,3,1,1,1,1,1,1,1,4,6,3,4,2,5,4,1,1,1,1,1,0,3,0,1,2,3,1,0,5,3,4,4,6,0,1,Tianjin,0,2,6,2,7,4,4
27508,459,Henan,0,1,8,4,2,0,0,0,1,0,0,0,0,0,1,0,2,2,3,2,3,4,4,5,3,3,0,0,3,0,0,3,5,0,0,0,1,1,1,3,6,9,4,2,3,4,4,1,0,0,1,0,0,2,2,1,3,2,1,2,2,5,4,1,7,1,2,Henan,1,2,5,4,7,1,1
27509,447,Chongqing,1,0,10,1,4,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,3,3,4,4,2,4,0,0,3,0,0,4,3,1,1,1,1,1,1,4,5,3,4,4,4,4,4,1,0,0,0,1,0,2,1,0,1,2,1,1,4,4,4,4,7,0,1,Chongqing,0,1,5,11,4,1,4
27510,322,Shandong,0,0,9,4,2,1,0,0,0,0,0,0,0,0,0,1,2,3,2,3,4,4,3,2,3,2,0,0,3,1,0,4,1,1,1,0,0,0,1,1,2,3,2,1,1,4,1,0,1,1,0,0,0,2,0,0,0,1,0,2,3,2,2,4,6,1,2,Shandong,1,2,6,2,6,1,3
27511,432,Shandong,1,1,9,4,2,0,0,0,1,0,0,0,0,0,0,1,2,3,2,1,4,4,4,3,3,2,0,0,3,1,0,4,1,1,1,0,0,0,1,9,8,5,2,2,1,5,1,0,1,1,0,0,0,1,0,0,2,3,2,3,2,1,1,2,3,0,1,Shandong,1,1,6,2,6,2,2
27512,954,Shanghai,1,0,6,4,3,1,1,0,0,0,0,0,1,0,1,0,3,3,2,2,2,4,5,4,3,3,0,0,3,0,0,4,2,1,0,1,0,0,1,6,8,6,4,2,1,5,4,1,0,1,1,0,0,2,3,3,3,3,2,3,5,3,4,4,8,1,1,Shanghai,1,2,6,2,7,2,1
27513,922,Hebei,1,1,3,3,0,0,0,0,1,0,0,1,1,0,0,0,3,3,2,3,4,4,4,4,2,4,1,2,3,1,0,4,2,1,1,0,1,1,1,8,6,4,4,4,3,5,4,1,1,1,0,1,0,2,0,1,2,2,1,1,4,4,4,3,8,1,2,Hebei,1,1,5,4,6,1,3
27514,469,Shandong,0,0,9,1,1,0,0,0,1,0,0,0,0,0,0,1,3,4,3,2,4,4,4,3,4,2,0,0,3,1,0,4,1,1,1,0,0,0,1,7,9,5,2,1,2,4,3,0,1,1,0,1,0,2,1,0,1,3,2,2,2,1,1,3,9,1,2,Shandong,0,1,6,4,5,1,2
27515,629,Shanxi,1,1,8,1,4,1,1,1,0,1,1,1,1,1,1,0,2,2,2,2,4,4,5,5,4,5,0,0,3,1,1,4,3,1,1,1,1,1,1,5,7,9,5,5,5,5,5,1,1,1,1,1,1,5,1,0,1,0,0,0,5,5,5,5,10,1,1,Shanxi,0,1,6,11,5,4,4
27516,382,Zhejiang,1,0,8,1,4,0,0,0,1,0,0,0,0,0,0,1,2,3,2,3,3,4,4,4,3,3,0,0,3,0,0,4,5,1,1,0,0,1,1,3,6,8,4,4,5,5,4,1,0,0,0,1,0,2,0,0,2,2,0,0,4,5,5,2,7,1,1,Zhejiang,0,1,5,11,7,4,4
27517,1068,Guangxi,0,0,5,4,3,1,0,0,0,0,0,0,0,0,0,1,3,2,2,2,4,4,4,4,3,4,0,0,3,0,0,4,3,1,1,1,1,1,1,5,7,5,3,3,3,5,3,1,1,1,1,1,0,2,1,0,2,2,2,1,4,5,5,4,7,0,2,Guangxi,1,2,5,1,6,1,3
27518,928,Fujian,1,1,9,2,0,0,0,0,1,0,0,0,0,0,0,1,3,3,4,2,3,4,5,4,2,4,0,0,3,1,0,4,1,1,0,0,0,1,1,6,9,7,4,4,5,4,4,1,0,0,0,1,0,2,1,1,2,2,1,2,4,5,5,4,8,0,1,Fujian,1,1,5,4,5,2,3
27519,707,Jiangsu,0,0,8,4,3,0,0,0,1,0,0,0,0,0,0,1,2,2,3,2,4,4,4,4,3,4,0,0,3,0,0,4,1,1,1,1,1,1,1,5,3,5,2,4,3,4,4,1,1,1,1,1,1,3,0,0,1,2,1,1,4,4,4,4,7,1,4,Jiangsu,1,2,4,1,6,2,3
27520,783,Zhejiang,1,1,7,1,4,1,1,0,0,0,0,0,1,1,0,0,3,3,3,2,3,4,3,4,3,3,0,0,3,1,0,4,5,1,1,0,1,1,1,5,8,8,4,4,2,5,4,1,1,1,1,1,0,2,0,0,1,2,1,2,4,3,4,3,7,0,1,Zhejiang,0,1,5,11,3,4,3
27521,669,Tianjin,0,1,4,1,2,0,0,0,1,0,0,0,0,0,0,1,3,3,3,3,2,4,4,4,2,3,0,0,3,0,0,4,2,1,1,0,0,1,1,5,9,7,4,4,4,5,4,1,0,0,0,1,0,2,2,0,0,3,1,1,4,4,3,4,7,0,1,Tianjin,0,1,6,11,4,2,3
27522,791,Chongqing,0,0,6,4,3,0,0,0,1,1,0,0,1,0,0,0,3,4,4,1,3,4,4,5,2,4,1,3,3,1,0,4,4,1,1,1,1,1,1,3,6,7,4,4,4,5,4,1,0,1,1,1,0,2,1,2,1,3,2,3,5,4,4,5,8,0,1,Chongqing,1,1,4,4,5,1,4
27523,689,Fujian,1,1,6,4,4,1,1,0,0,0,0,1,1,0,0,0,3,3,2,2,2,4,3,4,3,3,0,0,2,0,0,4,2,1,1,1,1,1,1,1,6,3,4,3,4,4,2,1,1,0,1,1,0,3,0,0,0,0,1,0,4,3,4,2,6,0,3,Fujian,1,2,4,10,5,1,3
27524,533,Hunan,0,0,6,3,3,1,0,0,0,0,0,0,1,0,1,0,3,3,3,2,3,4,4,4,3,4,0,0,2,0,0,4,2,0,1,1,1,1,1,6,8,9,4,4,4,5,4,1,0,0,0,1,0,2,2,1,2,2,1,2,4,4,5,4,7,0,3,Hunan,1,2,6,4,5,1,3
27525,869,Jiangxi,1,1,5,3,1,0,0,0,1,0,0,0,0,0,0,1,2,1,1,3,4,4,4,4,4,4,0,0,3,1,1,4,3,1,1,0,0,1,1,0,0,1,2,3,2,2,2,1,0,0,0,1,0,1,1,0,1,2,2,2,2,3,4,4,9,0,1,Jiangxi,1,1,6,2,3,2,3
27526,632,Henan,0,0,7,3,2,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,2,4,3,4,3,4,0,0,3,0,0,4,2,1,1,0,0,1,1,6,7,8,4,5,3,4,3,1,0,1,1,1,0,2,1,0,2,3,2,1,1,3,4,4,8,1,1,Henan,1,2,5,4,3,4,2
27527,458,Guangdong,0,0,9,4,3,1,0,0,0,0,0,0,0,0,1,0,3,4,4,2,2,4,5,4,3,5,0,0,3,1,0,4,5,1,1,0,0,1,1,2,1,4,4,1,5,4,5,1,0,0,1,1,0,1,2,2,3,1,1,2,4,4,5,3,8,1,2,Guangdong,1,2,5,4,7,3,1
27528,397,Guangdong,1,0,5,1,3,0,0,0,1,0,0,0,0,0,1,0,3,4,3,2,3,4,3,4,2,3,0,0,3,0,0,4,4,1,1,0,1,1,1,8,4,6,4,2,2,4,3,1,1,1,0,1,0,1,3,2,3,2,3,2,4,3,4,2,8,1,1,Guangdong,0,2,5,5,6,4,3
27529,918,Fujian,1,0,9,3,3,1,1,0,0,0,0,0,0,0,0,1,2,2,3,2,2,3,4,4,2,5,0,0,3,1,0,4,2,1,0,0,1,0,1,3,5,6,4,4,5,4,5,1,0,0,0,1,0,3,1,1,0,2,0,0,4,4,5,5,7,1,2,Fujian,1,2,5,3,6,2,3
27530,379,Hebei,0,1,6,3,3,1,0,0,0,0,0,0,0,0,0,1,2,3,3,2,4,4,4,5,4,4,0,0,3,0,0,4,2,1,1,1,1,1,1,3,4,5,2,4,4,5,4,1,0,0,0,1,0,3,0,1,0,0,2,2,4,4,5,5,5,0,3,Tianjin,1,2,6,2,6,1,1
27531,646,Guangdong,0,0,8,4,4,0,1,0,0,0,0,0,0,0,0,1,2,2,2,3,4,4,4,4,3,4,0,0,3,1,0,4,1,1,0,1,0,1,1,5,5,2,3,4,2,5,5,1,0,0,0,1,0,3,0,0,1,1,1,1,5,5,4,4,10,1,1,Guangdong,1,1,5,4,6,1,3
27532,554,Shanghai,0,0,8,4,3,1,0,0,0,0,0,0,0,0,0,1,2,2,2,3,4,4,3,2,3,2,0,0,3,1,0,4,3,0,0,1,0,1,0,6,9,8,2,2,1,4,3,0,1,0,1,0,0,2,3,2,1,2,1,2,3,2,2,3,5,0,3,Shanghai,1,3,5,5,6,1,4
27533,375,Shaanxi,1,1,8,3,1,0,0,0,1,0,0,1,1,0,0,0,3,4,3,2,4,4,3,4,4,3,0,0,0,0,0,4,1,1,1,0,0,0,1,0,5,5,3,2,1,4,1,1,1,1,1,1,0,1,1,1,2,3,1,3,4,2,3,2,3,0,1,Shaanxi,0,1,6,4,4,2,3
27534,297,Ningxia,1,0,9,1,2,1,1,1,0,1,1,1,1,1,1,0,3,4,3,4,4,4,5,4,4,3,1,1,3,1,1,4,2,1,1,1,1,1,1,9,8,5,2,4,4,5,4,1,1,1,1,1,0,2,2,3,3,2,3,3,4,3,4,5,10,0,1,Ningxia,0,1,5,11,4,4,4
27535,849,Anhui,0,1,8,4,4,1,1,0,0,0,0,0,1,0,1,0,3,4,3,3,4,4,4,5,3,4,0,0,3,1,0,4,1,1,0,1,1,1,1,6,7,9,4,5,4,4,5,1,0,0,0,1,0,5,1,2,3,2,0,2,4,5,4,5,10,0,3,Anhui,1,2,5,1,7,1,2
27536,386,Shaanxi,0,0,6,1,3,0,0,0,1,0,0,0,0,0,0,1,2,1,2,2,3,4,5,4,4,4,0,0,3,0,0,4,5,1,1,1,1,1,1,7,10,7,4,4,4,5,4,1,1,0,1,1,0,3,1,0,2,3,1,1,4,4,3,3,8,0,1,Shaanxi,0,1,5,11,3,4,4
27537,449,Ningxia,1,0,8,4,2,1,0,0,0,0,0,0,0,0,0,1,2,2,3,2,3,4,5,5,4,4,0,0,3,1,1,4,5,1,1,1,1,1,1,7,8,9,5,4,5,5,5,1,0,0,0,1,0,3,1,1,0,2,1,2,5,5,4,5,9,1,2,Ningxia,1,2,5,1,6,1,3
27538,698,Shandong,1,0,10,3,2,1,0,0,0,0,0,1,1,0,0,0,2,2,3,3,4,4,5,5,2,4,0,0,2,0,0,4,3,1,1,1,1,1,1,5,8,2,5,5,5,4,2,1,0,0,1,1,0,2,2,1,3,3,0,1,4,5,4,5,9,1,4,Shandong,1,2,5,1,4,2,2
27539,584,Henan,0,0,7,2,3,0,0,0,1,0,0,0,0,0,0,1,3,2,3,2,2,4,4,4,4,4,0,0,2,1,0,3,3,1,1,0,0,0,1,5,6,6,3,4,4,5,4,1,0,0,0,1,0,3,0,1,1,1,0,0,4,4,4,4,5,0,1,Henan,1,1,5,11,5,4,4
27540,517,Guangxi,0,0,9,4,4,1,0,0,0,0,0,1,1,0,0,0,2,3,2,3,4,4,5,5,2,4,0,0,3,0,0,4,3,1,1,1,1,0,1,1,3,6,5,5,4,5,4,1,0,0,1,1,0,2,0,0,2,1,1,0,5,4,4,5,10,0,2,Guangxi,1,2,6,4,7,1,1
27541,517,Guangxi,0,1,8,4,4,1,0,0,0,0,0,1,1,0,0,0,2,2,3,3,4,4,5,5,2,4,0,0,3,0,0,4,3,1,1,1,1,0,1,1,4,7,5,5,5,4,4,1,0,0,1,1,0,2,0,0,2,1,1,0,5,5,4,4,10,0,2,Guangxi,1,2,6,1,7,2,1
27542,321,Hubei,1,1,1,1,3,0,0,0,1,0,0,1,1,0,0,0,3,3,4,4,4,4,3,4,2,3,0,0,3,0,0,1,3,1,1,0,1,0,1,5,7,10,4,2,4,5,2,1,1,1,1,1,0,1,1,2,2,3,1,0,3,4,4,5,7,0,1,Hubei,0,1,5,11,3,4,3
27543,892,Hunan,0,1,6,4,2,1,0,0,0,0,1,0,1,0,0,0,3,3,3,2,4,4,4,5,3,4,0,0,3,1,0,4,2,1,1,1,0,1,1,3,8,10,4,4,5,5,5,1,0,0,0,1,0,4,0,0,1,2,0,1,5,5,5,4,10,1,1,Hunan,1,1,5,4,6,2,4
27544,1433,Guizhou,1,0,9,2,2,0,1,0,0,0,0,1,1,0,0,0,2,3,2,2,4,4,5,4,3,4,0,0,3,0,0,4,2,1,1,1,1,1,1,6,7,6,5,4,4,5,4,1,0,0,0,1,0,5,0,1,2,2,0,1,5,5,4,5,8,0,3,Guizhou,0,2,4,1,5,1,3
27545,465,Hunan,0,1,9,1,2,0,0,0,1,0,0,0,1,0,0,1,3,3,2,2,4,4,4,4,3,3,0,0,3,1,0,4,2,1,1,0,0,1,1,5,7,8,4,4,3,5,4,1,1,1,0,1,0,2,1,1,2,2,2,2,2,2,2,3,8,0,1,Hunan,0,1,5,4,4,3,3
27546,718,Hubei,0,1,8,4,4,1,0,0,0,0,0,0,1,0,0,0,1,2,1,3,2,4,4,5,5,4,0,0,3,1,1,4,6,1,1,1,1,1,1,8,9,9,4,5,5,5,5,1,0,0,0,1,0,3,0,0,1,0,0,0,5,5,5,4,9,0,2,Hubei,1,2,5,4,6,1,1
27547,228,Jiangsu,0,1,9,4,3,1,1,0,0,0,0,1,1,0,0,0,2,1,2,2,3,4,5,4,3,4,0,0,3,1,0,4,5,1,1,1,1,1,1,3,5,8,4,4,4,5,5,1,0,0,0,1,0,2,1,0,0,2,0,1,4,5,5,5,9,0,1,Jiangsu,0,1,5,11,2,4,3
27548,354,Shanxi,0,0,8,4,3,0,1,0,0,0,0,0,1,0,0,0,3,3,4,2,4,4,4,5,3,4,0,0,3,0,0,4,1,1,0,1,0,1,1,5,8,4,2,4,5,5,4,1,0,0,1,1,0,2,1,0,2,2,1,2,4,5,4,4,7,1,2,Shanxi,1,2,5,4,4,1,2
27549,901,Hebei,1,0,5,4,4,1,1,0,0,0,0,0,1,0,1,0,3,3,3,2,4,4,3,2,3,2,0,0,3,1,1,4,2,0,1,0,0,0,1,10,9,1,1,2,1,4,1,0,1,1,0,0,0,1,0,0,0,3,3,3,3,1,2,3,8,1,2,Hebei,1,2,4,2,6,1,2
27550,764,Jiangsu,1,0,9,4,4,0,1,0,0,0,0,0,1,0,0,0,2,1,2,3,4,4,4,5,2,4,0,0,2,0,0,4,3,1,0,1,1,1,1,1,3,5,4,4,5,4,5,1,0,0,0,1,0,4,0,0,0,1,0,0,5,4,5,5,10,1,3,Jiangsu,1,2,3,4,6,1,4
27551,711,Hunan,0,0,6,1,4,0,0,0,1,0,0,0,0,0,0,1,2,2,3,3,3,4,4,4,3,4,0,0,3,0,0,1,3,1,0,1,1,1,1,6,5,3,4,5,4,4,4,1,1,0,1,1,0,4,1,0,1,2,1,1,4,4,5,5,7,0,1,Hunan,0,1,5,11,3,4,2
27552,645,Hubei,1,0,6,1,4,0,0,0,1,0,1,0,1,0,0,0,3,4,3,2,4,4,2,2,3,3,0,0,2,1,0,4,1,1,1,0,0,0,1,7,5,3,2,2,1,4,2,0,1,1,1,0,0,1,1,1,0,2,2,3,2,1,1,3,5,0,1,Hubei,1,1,5,11,5,1,2
27553,754,Guangdong,1,1,9,4,4,1,1,0,0,1,0,0,1,1,1,0,3,4,3,3,4,4,4,5,3,4,1,3,3,1,0,2,4,1,1,1,1,1,1,6,7,10,4,5,4,5,4,1,0,1,1,1,0,4,1,0,2,3,2,1,5,4,5,3,7,0,2,Guangdong,1,2,4,4,4,4,4
27554,453,Hunan,0,0,9,4,2,1,0,0,0,0,0,0,0,0,0,1,3,3,3,2,4,3,4,4,3,4,0,0,3,1,1,3,2,1,1,1,0,1,1,3,4,6,4,4,4,5,5,1,0,0,0,1,0,2,0,0,1,1,1,1,4,4,4,3,6,0,5,Hunan,1,2,5,4,6,1,1
27555,512,Guangdong,0,1,8,1,3,0,0,0,1,0,0,0,0,0,0,1,2,3,3,3,3,4,4,3,3,4,0,0,3,0,0,4,1,1,1,0,0,1,1,2,6,6,4,4,4,5,4,1,1,1,1,1,0,4,1,0,2,1,0,2,4,4,4,5,9,1,1,Guangdong,0,1,5,11,5,4,4
27556,330,Tianjin,0,0,8,1,1,0,0,0,1,0,0,0,0,0,0,1,2,2,2,3,4,4,4,4,3,4,0,0,3,1,0,4,3,1,1,0,0,1,1,7,6,8,4,4,5,5,4,1,1,0,0,1,0,2,1,0,1,3,1,1,4,4,4,5,5,0,1,Tianjin,1,1,5,11,3,4,3
27557,1053,Sichuan,1,1,8,3,2,1,0,0,0,0,0,1,0,0,0,0,3,3,2,2,4,4,4,4,2,4,0,0,3,0,0,4,2,1,1,0,0,0,1,9,9,9,2,2,2,3,3,0,1,0,0,0,0,2,0,0,3,3,2,1,4,2,2,3,6,0,3,Sichuan,1,2,4,4,6,1,1
27558,312,Hebei,1,1,6,4,0,0,0,0,1,0,0,0,0,0,0,1,3,3,2,2,4,4,4,4,3,3,0,0,3,1,0,4,4,0,1,0,0,1,1,7,6,3,3,2,4,4,4,1,1,1,0,1,0,2,1,0,1,2,2,1,3,3,4,3,8,0,1,Hebei,1,1,5,3,7,1,2
27559,451,Hebei,0,0,6,3,2,1,0,0,0,0,0,0,0,0,0,1,3,3,3,2,4,4,4,3,4,3,0,0,3,0,0,4,1,1,1,0,0,0,1,8,7,3,2,3,1,1,2,0,1,0,0,0,0,1,1,1,2,2,2,3,2,2,1,3,2,1,3,Beijing,0,2,6,4,7,1,2
27560,564,Beijing,0,0,8,3,2,0,0,0,1,0,0,0,0,0,0,1,2,3,2,2,2,4,4,5,2,4,0,0,3,1,0,4,1,1,1,0,0,1,1,8,7,2,4,4,2,2,4,1,1,0,0,1,0,4,1,0,1,2,1,2,2,4,4,3,9,0,3,Beijing,1,3,5,2,6,2,3
27561,470,Shandong,1,1,9,4,4,0,1,0,0,0,0,0,1,1,0,0,3,3,3,2,4,4,5,5,2,3,0,0,2,0,0,4,2,1,1,0,0,0,1,6,8,9,5,4,3,5,5,1,0,0,0,1,0,2,0,0,1,2,1,0,5,5,4,3,8,0,2,Shandong,0,2,6,3,5,1,3
27562,491,Henan,0,0,9,4,2,0,0,0,1,0,0,1,1,0,0,0,2,3,2,2,2,4,4,4,2,4,0,0,3,1,1,4,1,1,1,0,1,1,1,6,5,1,1,5,5,5,5,1,0,0,0,1,0,4,1,0,2,0,1,1,4,4,5,5,9,0,1,Henan,1,2,5,2,2,4,2
27563,496,Chongqing,1,1,3,4,3,1,0,0,0,1,0,0,0,0,1,0,4,4,4,2,4,4,4,4,3,4,0,0,3,1,0,4,1,1,1,0,0,1,1,9,9,10,4,3,4,5,4,1,1,1,1,1,0,2,3,1,3,3,3,3,4,4,3,2,8,1,1,Chongqing,0,2,5,4,6,4,2
27564,726,Chongqing,0,0,8,3,1,0,0,0,1,1,0,0,0,0,0,0,3,3,4,3,4,4,4,5,3,2,0,0,3,1,0,4,4,1,0,1,1,1,1,5,6,4,4,4,3,5,4,1,1,1,1,1,0,2,2,0,3,1,1,3,4,4,5,3,8,0,1,Chongqing,1,1,5,4,6,4,3
27565,1140,Shanxi,1,1,9,3,3,1,0,0,0,0,0,0,0,0,0,1,1,2,2,4,4,4,4,4,3,4,0,0,3,0,0,1,1,1,1,0,0,1,1,1,1,2,4,4,5,4,4,1,0,0,1,1,0,3,0,0,1,2,0,1,4,4,5,4,8,0,4,Shanxi,1,2,3,4,4,1,1
27566,809,Hebei,0,0,9,3,2,1,1,1,0,1,1,1,1,1,1,0,3,3,3,2,4,4,4,4,2,4,0,0,3,1,1,4,1,1,1,1,1,1,1,4,3,3,4,1,5,5,4,1,1,1,1,1,0,3,1,1,1,2,1,1,4,4,4,4,7,0,4,Hebei,1,2,5,2,4,2,3
27567,828,Xinjiang,1,0,9,4,4,1,0,0,0,0,0,1,1,0,0,0,2,3,3,2,3,4,4,4,3,3,0,0,3,0,1,4,2,1,1,0,1,1,0,9,6,8,4,4,4,5,4,1,1,1,1,1,0,2,3,3,3,3,3,3,4,4,4,3,9,0,1,Xinjiang,1,1,5,11,3,4,4
27568,531,Jiangsu,0,0,8,4,2,0,0,0,1,0,0,0,0,0,0,1,3,2,3,3,4,4,4,4,3,3,0,0,3,0,0,4,3,1,1,0,1,0,1,0,8,5,4,3,2,5,2,1,0,0,1,1,0,2,1,1,1,3,2,2,4,1,4,3,8,0,1,Jiangsu,1,1,5,11,2,4,3
27569,626,Guangdong,1,0,8,4,3,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,4,4,4,5,4,4,0,0,2,1,0,3,3,1,1,1,0,1,0,3,6,9,4,4,4,5,4,1,0,0,0,1,0,2,1,0,1,2,1,1,5,4,5,4,9,1,3,Guangdong,1,2,5,4,5,1,3
27570,377,Zhejiang,1,0,5,4,1,0,0,0,1,0,0,0,0,0,0,1,3,3,4,3,4,4,4,4,2,4,0,0,3,1,0,4,2,1,1,0,0,1,1,3,5,8,4,4,2,4,4,0,1,0,1,1,0,4,0,0,0,2,1,1,4,3,4,2,7,0,1,Zhejiang,1,1,6,3,7,2,3
27571,526,Yunnan,0,1,9,4,3,1,0,0,0,0,0,0,1,0,1,0,3,2,3,3,3,4,5,4,3,4,0,0,3,0,0,2,2,1,0,0,1,1,1,3,6,8,4,4,5,4,4,1,0,1,0,1,0,2,2,1,3,2,1,1,4,4,5,4,8,0,1,Yunnan,1,1,5,11,2,4,3
27572,531,Shandong,1,1,6,4,3,0,1,0,0,0,0,1,1,0,0,0,3,3,2,3,4,4,5,5,3,5,0,0,3,1,0,4,3,1,1,0,1,1,1,5,3,7,4,5,5,4,5,1,0,0,1,1,0,3,1,0,1,2,0,0,5,5,5,4,9,1,3,Shandong,1,1,5,4,6,2,4
27573,529,Shaanxi,1,0,3,4,3,0,1,0,0,1,0,0,1,0,0,0,3,2,2,2,3,3,4,4,4,3,0,0,3,1,0,4,2,1,1,1,1,1,1,7,7,6,4,4,2,5,3,1,0,1,0,1,0,2,0,0,0,1,1,2,4,3,4,5,7,0,4,Shaanxi,0,2,6,2,7,2,3
27574,331,Guangdong,0,1,8,4,4,1,1,0,0,0,0,0,0,0,0,1,3,2,2,2,2,3,4,5,3,4,0,0,3,0,0,4,3,1,1,1,1,1,1,2,5,7,4,4,3,5,4,1,1,1,0,1,0,2,0,1,0,2,1,0,5,4,4,3,7,0,1,Guangdong,1,1,5,11,6,4,3
