id,duration,ip,ex1t,ex2t,A1,A2,A3,A4_1,A4_2,A4_3,A4_4,A5_1,A5_2,A5_3,A5_4,A5_5,A5_6,A5_7,A6,A7,A8,A9,A10,A11,A12_1,A12_2,A12_3,A12_4,B1,B1a,B2,B3,B4,B5,B6,B7_1,B7_2,B7_3,B7_4,B7_5,B7_6,B8_1,B8_2,B8_3,B9,B11_1,B11_2,B11_3,B11_4,B12_1,B12_2,B12_3,B12_4,B12_5,B12_6,B13,B14_1,B14_2,B14_3,B14_4,B14_5,B14_6,B15_1,B15_2,B15_3,B15_4,B16,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
27575,523,Guangxi,0,0,8,4,4,1,0,0,0,0,0,0,0,0,0,1,2,2,3,3,4,4,5,5,2,4,0,0,3,0,0,4,3,1,1,0,1,0,1,1,2,6,5,5,4,5,4,1,0,0,1,1,0,2,0,0,2,1,1,0,5,5,4,4,10,0,2,Guangxi,1,2,6,4,7,1,1
27576,521,Guangxi,1,1,8,4,4,1,0,0,0,0,0,0,0,0,0,1,2,2,2,3,4,4,5,5,2,4,0,0,3,0,0,4,3,1,1,0,1,0,1,1,2,6,5,5,4,5,4,1,0,0,1,1,0,2,0,0,2,1,2,0,5,5,5,4,10,1,2,Guangxi,1,2,6,1,7,2,1
27577,519,Guangxi,0,0,9,4,4,1,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,4,5,5,2,4,0,0,3,0,0,4,3,1,1,0,1,0,1,1,2,6,5,5,4,5,4,1,0,0,1,1,0,2,0,0,2,1,1,0,5,4,4,4,10,0,2,Guangxi,1,2,6,1,7,2,1
27578,1105,Jiangsu,1,1,5,4,4,1,1,1,0,1,1,1,1,0,0,0,4,2,3,2,4,4,4,3,2,4,1,3,3,1,0,1,6,1,1,1,1,1,1,1,5,9,4,5,5,4,3,1,1,1,0,1,0,4,2,3,1,3,2,2,4,5,5,4,8,0,1,Hebei,1,1,6,11,5,2,4
27579,522,Guangxi,1,1,9,4,4,1,0,0,0,0,0,0,0,0,0,1,2,3,2,3,4,4,5,5,2,4,0,0,3,0,0,4,3,1,1,0,1,0,1,1,3,6,5,5,4,5,4,1,0,0,1,1,0,2,0,0,2,1,2,0,5,4,5,4,10,0,2,Guangxi,1,2,6,4,7,1,1
27580,401,Guangdong,1,1,6,2,0,0,0,0,1,0,0,0,0,0,0,1,3,2,2,2,2,4,3,2,4,2,0,0,3,0,0,4,2,0,0,0,1,0,1,8,10,1,1,1,2,5,2,0,1,1,1,0,0,2,1,1,2,2,3,3,2,1,1,3,1,0,1,Guangdong,0,1,5,4,4,4,4
27581,431,Yunnan,0,0,9,4,0,0,0,0,1,0,0,0,0,0,1,0,4,3,3,3,4,4,4,3,3,3,0,0,3,1,0,4,2,0,1,0,0,0,0,5,3,4,2,2,1,5,2,0,1,1,0,0,1,2,0,0,0,2,2,1,3,2,2,2,5,0,1,Yunnan,1,1,5,11,5,4,3
27582,294,Hubei,0,0,6,1,4,0,0,0,1,0,0,0,0,0,0,1,3,3,3,3,2,4,5,4,3,2,0,0,3,0,0,4,3,1,1,0,0,0,1,8,3,1,3,1,2,5,3,1,0,0,0,1,0,1,1,0,0,3,1,3,5,4,4,5,8,1,1,Hubei,0,1,5,11,6,1,3
27583,837,Fujian,0,0,8,3,2,0,0,0,1,0,0,0,0,0,0,1,2,3,2,2,4,4,4,4,3,4,0,0,1,0,0,4,2,0,1,0,0,0,1,3,7,9,4,4,5,5,4,1,0,0,1,0,0,4,0,0,2,1,0,0,4,4,5,5,8,1,2,Fujian,1,2,5,4,6,1,1
27584,805,Guangxi,1,1,6,1,1,0,0,0,1,0,0,1,1,0,0,0,2,3,2,3,3,4,4,5,3,4,0,0,3,0,0,4,4,1,0,1,1,1,1,5,8,9,4,4,5,4,4,1,0,1,1,1,0,2,1,0,1,3,0,1,5,5,4,3,8,0,1,Guangxi,0,1,5,2,5,4,3
27585,846,Fujian,1,0,9,3,0,0,0,0,1,0,0,0,0,0,0,1,3,3,4,2,3,4,4,5,2,4,0,0,3,0,0,4,2,1,1,1,0,1,1,4,6,9,5,5,4,5,5,1,0,0,0,1,0,3,1,0,2,2,1,1,5,4,5,5,4,1,2,Fujian,1,1,5,4,6,1,3
27586,738,Jiangsu,1,1,6,4,3,0,1,0,0,0,0,0,0,0,0,1,2,3,3,3,2,4,4,5,2,3,0,0,2,0,0,4,3,1,1,1,0,0,1,3,5,8,5,4,4,5,3,1,1,0,1,1,0,3,1,0,0,2,0,2,4,5,5,4,10,0,1,Jiangsu,1,1,5,4,7,1,4
27587,851,Hubei,1,1,9,1,4,0,0,0,1,1,1,1,1,1,1,0,4,4,3,2,4,4,4,3,2,2,0,0,3,1,0,4,5,1,1,1,1,1,1,9,7,5,3,2,3,4,4,1,1,1,1,1,0,1,2,1,2,3,2,3,4,3,2,4,5,0,1,Hubei,0,1,5,2,3,3,3
27588,446,Hunan,1,0,8,4,3,1,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,3,4,4,2,4,0,0,3,1,0,4,2,1,1,1,0,0,1,2,6,8,4,4,4,4,5,1,0,1,1,1,0,3,1,1,0,2,1,1,4,5,5,5,9,1,2,Henan,1,2,5,2,6,3,2
27589,755,Beijing,1,1,8,3,3,1,0,0,0,0,0,0,0,0,0,1,2,2,3,3,4,4,4,5,3,4,0,0,3,1,0,4,2,1,1,0,1,0,1,5,4,4,4,4,3,4,2,1,1,0,1,1,0,2,0,0,1,3,1,2,4,4,4,5,8,0,2,Beijing,0,2,5,4,6,1,1
27590,890,Henan,0,1,6,1,3,0,0,0,1,0,0,0,0,0,0,1,2,2,2,3,2,3,4,5,4,4,0,0,3,0,0,4,1,0,1,0,0,0,1,1,1,1,2,4,1,4,2,0,1,1,1,0,0,3,0,0,0,1,0,0,4,2,1,2,9,0,2,Henan,0,1,6,11,6,4,3
27591,631,Fujian,0,1,9,4,4,1,0,0,0,0,0,0,1,0,1,0,2,3,1,3,4,3,5,4,3,5,0,0,3,0,0,4,6,1,0,1,1,1,1,3,7,9,4,4,5,3,5,1,0,0,0,1,0,4,2,0,1,0,2,1,5,4,5,4,6,0,2,Jiangsu,1,2,5,1,7,1,1
27592,458,Guangdong,0,1,9,4,4,1,0,0,0,0,0,0,0,0,1,0,2,2,2,3,3,4,5,4,3,4,0,0,2,0,0,4,3,1,1,1,1,1,1,5,8,9,4,5,4,5,5,1,0,1,1,1,0,3,0,0,1,2,0,0,5,5,4,4,9,0,2,Guangdong,1,2,5,4,6,4,4
27593,1093,Jiangxi,0,1,3,3,2,0,0,0,1,0,0,0,0,0,0,1,3,3,4,2,2,4,4,4,2,3,0,0,3,0,0,1,3,1,1,1,1,1,1,5,3,2,4,5,5,4,4,1,0,1,1,1,0,2,0,1,2,2,2,2,4,5,4,3,8,0,2,Guangdong,0,2,6,1,5,4,4
27594,898,Henan,1,0,9,3,2,0,0,0,1,0,0,0,1,0,0,0,2,3,3,3,3,4,4,5,4,4,0,0,3,1,0,4,2,1,1,1,1,1,1,1,3,4,5,5,5,4,4,1,0,0,0,1,0,3,2,1,3,3,1,2,5,4,4,5,8,0,2,Henan,0,1,5,7,6,1,3
27595,349,Guangdong,0,0,9,2,2,1,0,0,0,0,0,1,1,0,1,0,3,3,2,3,3,4,4,5,4,5,1,2,3,1,0,4,2,1,1,1,1,1,1,5,1,5,4,3,4,5,4,1,0,1,0,1,0,2,2,2,3,3,2,2,5,4,4,3,7,0,1,Guangdong,0,1,5,4,6,2,3
27596,510,Shandong,0,0,6,4,3,0,1,1,0,0,0,1,1,0,0,0,3,3,4,2,2,3,4,5,3,4,0,0,3,1,0,4,3,1,0,1,1,1,1,8,8,7,4,4,5,4,4,1,0,0,1,1,0,2,2,0,2,3,2,2,5,4,4,4,8,0,1,Shandong,1,1,5,2,6,4,3
27597,626,Liaoning,0,1,8,3,2,1,0,0,0,0,0,0,1,0,0,0,2,3,2,2,4,4,4,4,3,4,0,0,3,1,0,4,3,1,1,1,1,1,1,4,6,5,2,5,3,4,4,1,0,1,1,1,0,2,2,0,1,2,0,1,4,4,5,4,10,0,2,Liaoning,1,2,5,4,3,1,3
27598,448,Guangdong,1,1,6,4,3,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,2,4,5,4,3,4,0,0,3,0,0,4,5,1,1,1,1,1,1,1,6,5,4,4,4,5,4,1,1,1,1,1,0,2,1,0,1,1,2,2,4,4,4,4,6,0,1,Guangdong,0,1,4,4,6,1,4
27599,1550,Fujian,0,1,8,4,4,1,1,0,0,0,0,1,1,0,0,0,3,4,3,3,4,4,4,5,4,5,1,2,3,1,1,2,1,1,1,1,1,1,1,10,10,10,4,4,4,5,4,1,0,1,1,1,0,1,3,2,3,3,2,2,4,5,5,5,10,1,3,Fujian,1,2,3,4,6,2,3
27600,574,Anhui,0,1,9,4,2,1,0,0,0,0,0,0,1,1,1,0,2,2,3,3,3,4,4,4,2,3,0,0,3,1,0,4,2,1,1,1,1,1,1,1,3,6,4,2,5,4,4,1,0,0,1,1,0,2,1,0,1,2,0,0,4,5,5,4,8,0,4,Anhui,0,2,7,5,7,2,3
27601,425,Guangdong,0,0,7,3,2,0,0,0,1,1,0,0,0,0,1,0,4,2,3,2,2,4,5,4,2,3,0,0,2,0,0,4,3,1,1,1,1,1,1,10,9,5,5,4,2,5,3,1,1,1,1,1,0,1,2,1,3,3,2,1,3,5,5,5,3,0,1,Guangdong,1,1,5,4,5,4,4
27602,937,Guangdong,1,1,6,4,4,1,1,0,0,0,0,0,0,0,0,1,2,2,1,3,4,4,4,4,1,4,0,0,3,0,0,1,5,1,1,1,1,1,1,3,7,9,5,4,5,4,4,1,0,0,1,1,0,3,0,0,0,1,0,0,4,5,4,4,8,0,2,Guangdong,0,2,5,1,6,1,2
27603,933,Guangdong,0,0,6,4,4,1,1,0,0,0,0,0,0,0,0,1,2,2,1,3,4,4,4,4,2,4,0,0,3,0,0,1,5,1,1,1,1,1,1,4,8,9,5,4,5,4,4,1,0,0,0,1,0,3,1,0,0,1,0,0,4,5,4,4,8,0,2,Guangdong,0,2,5,1,6,1,2
27604,913,Guangdong,0,0,6,4,4,1,1,0,0,0,0,0,0,0,0,1,2,2,1,3,4,4,4,4,1,4,0,0,3,0,0,1,5,1,1,1,1,1,1,3,7,9,5,4,5,4,4,1,1,0,0,1,0,3,0,0,0,1,0,0,4,5,4,4,8,0,2,Guangdong,1,2,5,1,6,1,3
27605,905,Guangdong,1,1,6,4,4,1,1,0,0,0,0,0,0,0,0,1,2,2,1,3,4,4,4,4,1,4,0,0,3,0,0,1,5,1,1,1,1,1,1,3,8,9,5,4,5,4,4,1,0,0,1,1,0,3,0,0,0,1,0,0,4,5,4,4,8,0,2,Guangdong,1,2,5,1,6,1,3
27606,443,Guangdong,1,0,8,1,4,0,0,0,1,0,0,0,0,0,1,0,2,2,3,2,4,4,4,5,2,4,0,0,3,1,0,4,4,1,0,1,0,1,1,2,4,8,4,4,5,5,4,1,0,0,1,1,0,2,1,1,0,2,1,2,4,5,4,2,8,1,1,Guangdong,1,1,5,11,6,1,3
27607,439,Jiangsu,0,0,4,1,4,1,1,1,0,1,1,1,1,1,1,0,4,4,3,2,4,4,5,3,2,2,0,0,3,1,0,4,1,1,1,1,1,1,1,1,2,1,2,3,3,4,4,1,1,1,1,1,0,1,1,1,2,3,3,3,4,2,2,2,6,0,1,Jiangsu,1,1,5,11,6,4,4
27608,610,Shaanxi,1,0,6,1,3,0,0,0,1,0,0,0,0,0,0,1,2,3,3,2,3,4,4,4,3,3,0,0,3,1,0,4,5,1,1,0,0,0,1,7,9,8,4,3,4,5,4,1,0,0,0,1,0,2,1,1,2,3,1,2,4,3,4,4,6,0,1,Shaanxi,0,1,6,11,5,2,3
27609,774,Guangdong,1,0,8,2,2,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,3,4,5,5,4,5,0,0,3,0,0,4,2,1,1,1,1,1,1,5,2,1,5,4,5,5,4,1,0,0,1,1,0,3,1,0,2,2,0,1,5,4,5,4,10,1,2,Guangdong,0,1,5,4,6,1,3
27610,769,Guangdong,0,1,9,2,2,1,0,0,0,0,0,0,0,1,0,0,4,3,3,3,3,4,4,4,3,4,0,0,3,0,0,4,1,1,1,1,1,1,1,3,4,3,4,4,5,5,4,1,0,1,1,1,0,2,2,1,2,2,1,1,4,5,5,4,8,0,1,Guangdong,0,2,4,4,4,1,3
27611,692,Shandong,1,0,6,4,3,1,1,0,0,0,0,0,1,0,0,0,3,3,2,2,4,4,5,4,2,3,0,0,3,1,0,4,1,1,1,1,1,1,1,5,4,7,4,4,5,5,4,1,0,0,1,1,0,2,2,0,1,2,1,3,5,5,4,4,7,1,2,Shandong,1,2,5,4,6,1,3
27612,745,Henan,1,0,6,4,3,0,1,0,0,0,0,0,0,0,0,1,3,2,3,2,3,4,5,5,3,4,0,0,3,1,0,4,3,1,1,1,1,1,1,4,5,6,4,4,4,5,4,1,0,1,0,1,0,1,1,2,3,2,2,1,5,4,4,4,9,0,4,Henan,0,2,4,2,6,1,3
27613,458,Shandong,1,1,1,4,1,0,0,0,1,0,0,1,1,0,0,0,3,3,3,2,4,3,4,4,3,3,0,0,3,0,0,4,4,1,1,0,0,1,1,5,7,9,4,4,4,5,4,1,1,1,0,1,0,2,0,1,3,2,1,1,4,4,5,3,7,0,1,Shandong,1,1,6,11,5,4,3
27614,896,Hunan,1,0,9,4,3,1,0,0,0,0,0,0,0,0,0,1,3,2,3,2,4,4,4,4,2,3,0,0,3,0,0,4,2,1,1,1,1,1,1,4,5,6,4,4,4,5,4,1,1,0,0,1,0,2,2,1,2,3,0,1,4,5,4,5,6,1,2,Hunan,1,2,5,1,6,1,1
27615,589,Shaanxi,1,1,7,4,4,1,0,0,0,0,0,0,0,0,0,1,2,2,2,3,2,4,4,4,3,4,0,0,3,1,1,4,4,1,1,0,0,0,1,6,5,9,4,4,5,4,4,1,0,1,1,1,0,2,2,1,2,2,1,1,4,4,5,4,8,1,2,Shaanxi,1,2,6,1,5,1,1
27616,746,Henan,0,1,9,4,3,1,1,0,0,0,0,1,1,0,1,0,2,2,2,3,3,3,4,4,3,5,0,0,3,0,0,4,3,1,0,1,1,1,1,5,8,9,4,4,4,5,4,1,0,0,0,1,0,2,1,0,2,2,1,1,4,5,4,5,9,0,2,Henan,1,2,5,3,3,2,1
27617,629,Henan,1,1,6,4,3,1,1,0,0,0,0,0,0,0,0,1,1,3,4,1,2,4,4,3,3,2,0,0,3,0,0,4,4,1,1,1,1,1,1,10,8,6,2,1,2,5,4,1,1,1,1,1,0,1,2,1,3,1,2,3,4,3,4,2,8,0,2,Henan,1,2,4,4,5,1,4
27618,523,Jiangsu,0,1,7,1,3,0,0,0,1,0,0,0,0,0,0,1,2,3,3,2,4,4,4,4,3,3,0,0,3,1,0,4,2,1,1,0,0,0,1,5,8,2,2,4,3,5,3,0,1,1,1,1,0,2,1,0,2,2,2,2,4,2,4,3,9,1,1,Jiangsu,0,1,5,4,7,1,4
27619,630,Hebei,1,1,7,3,3,0,0,0,1,0,0,0,1,0,0,0,2,4,3,2,4,4,5,5,3,4,0,0,3,1,0,4,2,0,1,0,0,0,1,10,8,2,4,3,2,5,3,1,1,1,1,1,0,2,1,0,3,2,2,1,2,1,2,3,6,0,3,Hebei,1,2,4,4,4,1,3
27620,435,Henan,0,1,9,4,4,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,3,4,5,4,3,4,0,0,3,1,0,4,2,1,0,1,1,1,1,2,4,7,4,4,3,5,4,1,0,0,0,1,0,2,2,1,0,3,1,1,4,4,4,4,8,0,1,Henan,0,1,5,11,6,4,3
27621,624,Xinjiang,0,1,6,3,3,0,0,1,0,0,0,1,0,0,0,0,3,3,4,3,4,4,4,4,3,3,0,0,3,1,0,4,4,1,1,0,0,0,1,4,6,2,2,2,2,4,3,0,1,1,0,0,0,2,2,2,1,3,0,2,2,2,1,3,6,0,1,Xinjiang,0,1,5,1,4,4,3
27622,755,Fujian,1,0,6,4,3,1,0,0,0,0,0,0,1,0,0,0,2,2,2,3,2,4,4,4,3,4,0,0,3,0,0,4,3,0,1,0,0,1,1,2,6,8,4,4,4,4,4,1,0,0,0,1,0,3,1,1,0,2,1,1,5,4,4,4,8,0,2,Fujian,1,2,5,4,6,1,2
27623,979,Jiangsu,0,1,9,3,3,1,0,0,0,0,0,1,0,0,0,0,3,2,3,4,4,4,5,4,4,5,0,0,3,1,1,2,6,1,0,1,1,1,1,8,10,10,4,4,5,5,4,1,0,0,0,1,0,5,0,0,0,1,0,0,4,5,5,5,9,0,2,Jiangsu,1,2,2,5,6,1,4
27624,585,Henan,1,0,6,4,4,1,1,0,0,0,0,0,0,0,0,1,2,3,2,2,2,4,4,3,4,3,0,0,3,0,0,4,5,1,1,0,0,1,1,9,6,4,5,5,5,4,4,1,0,0,0,1,0,3,1,0,3,1,0,1,4,3,5,4,6,1,3,Henan,1,2,4,4,6,1,1
27625,799,Anhui,0,0,9,4,4,1,1,0,0,0,0,0,0,0,0,1,2,3,3,1,2,4,4,4,2,3,0,0,3,1,0,4,2,1,1,0,0,0,1,2,7,6,4,4,3,4,2,1,0,0,1,1,0,3,1,1,2,1,2,2,4,4,4,5,7,0,2,Anhui,1,2,6,4,6,2,2
27626,518,Hubei,0,1,4,1,4,0,0,0,1,0,0,1,0,0,0,0,2,2,3,2,3,4,4,4,3,3,0,0,3,0,0,4,6,1,1,1,0,1,1,8,7,8,4,4,3,5,3,1,0,0,0,1,0,1,1,0,3,3,1,2,4,4,4,3,7,0,1,Hubei,0,1,6,11,3,4,4
27627,855,Liaoning,0,0,8,3,2,1,0,0,0,0,0,0,1,0,0,0,3,2,2,4,4,4,4,5,3,4,0,0,3,1,0,1,1,1,1,1,1,1,1,3,5,2,2,4,4,5,4,1,0,0,0,1,0,3,2,1,2,2,3,2,5,4,5,4,8,0,3,Liaoning,1,2,5,2,5,1,3
27628,576,Guangdong,1,0,6,4,3,0,0,0,1,0,0,0,1,0,0,0,3,3,2,2,3,4,4,5,2,4,0,0,3,0,0,4,4,1,1,1,1,1,1,1,6,10,4,4,4,5,4,1,0,1,1,1,0,2,0,0,3,2,1,2,4,5,4,5,9,1,2,Guangdong,1,1,6,3,6,1,4
27629,749,Guangdong,0,0,8,1,4,0,0,0,1,0,0,0,0,0,0,1,3,2,2,3,4,4,5,4,4,3,0,0,3,1,0,4,1,1,1,0,0,0,1,9,7,2,2,2,2,5,3,0,1,1,0,1,0,2,1,0,1,3,1,3,4,3,2,4,4,1,1,Guangdong,0,1,5,11,5,4,2
27630,2649,Zhejiang,1,0,5,3,1,0,0,0,1,0,0,0,0,0,0,1,2,2,3,1,2,4,4,4,2,3,0,0,3,1,0,4,2,1,0,0,1,0,1,7,9,10,4,4,1,4,3,1,1,1,0,1,0,1,0,1,3,3,2,3,5,1,4,3,6,1,2,Zhejiang,0,1,6,2,6,1,4
27631,546,Guangxi,0,1,9,1,3,0,0,0,1,0,0,0,0,0,0,1,3,3,4,3,2,4,4,4,3,4,0,0,3,1,0,4,1,1,0,1,1,1,1,5,6,6,4,4,4,5,4,1,1,1,1,1,0,3,1,0,1,2,1,2,5,5,4,5,8,0,1,Guangxi,0,1,5,11,2,4,3
27632,813,Henan,1,0,6,3,1,1,0,0,0,1,0,1,1,0,0,0,3,3,3,2,2,3,4,5,3,3,0,0,3,1,1,3,5,1,1,1,1,1,1,6,8,7,4,4,4,4,4,1,1,1,1,1,0,3,2,1,2,2,2,1,4,4,4,4,6,0,2,Henan,1,2,5,2,3,1,3
27633,587,Jilin,1,0,3,1,2,0,0,0,1,1,0,1,0,0,1,0,3,2,3,3,2,4,4,4,3,2,0,0,3,1,1,4,2,1,1,1,0,0,1,7,5,9,4,4,2,4,3,1,1,1,0,1,0,2,3,2,3,1,2,3,2,4,4,3,7,1,1,Jilin,0,1,5,11,4,4,4
27634,499,Jiangsu,0,1,6,1,3,0,0,0,1,0,0,0,0,0,0,1,3,3,2,2,2,3,3,4,2,2,0,0,3,0,0,4,6,1,1,1,1,1,1,9,10,5,4,2,3,5,4,1,1,0,0,1,0,3,2,0,2,1,1,1,2,4,4,3,5,0,1,Jiangsu,0,1,5,11,5,4,3
27635,497,Guangdong,1,0,6,4,3,1,1,0,0,0,0,0,1,1,0,0,3,3,4,2,4,4,4,4,2,4,0,0,3,0,0,4,3,1,1,1,1,1,1,7,8,9,4,4,3,5,2,1,1,0,0,1,0,2,1,0,2,3,1,1,4,4,4,5,9,1,3,Guangdong,0,2,4,6,6,1,3
27636,1023,Shanxi,1,1,7,4,1,0,0,0,1,0,0,1,1,0,0,0,3,4,3,2,2,4,4,5,2,3,0,0,3,0,1,4,4,0,1,0,0,1,1,8,9,7,4,4,3,5,3,1,0,1,0,1,0,1,1,1,2,3,2,3,4,4,3,3,6,0,1,Shanxi,0,1,5,4,4,4,4
27637,429,Guangdong,1,0,7,4,3,0,1,0,0,0,1,0,1,0,0,0,4,4,3,1,2,3,5,4,3,3,0,0,2,1,0,4,2,1,1,1,1,1,1,7,10,10,4,2,2,5,4,1,1,1,1,1,0,1,1,1,1,3,3,3,4,4,3,4,7,0,1,Guangdong,1,1,5,2,5,1,3
27638,478,Fujian,0,0,3,2,1,0,0,0,1,0,0,0,0,0,1,0,2,2,2,2,3,4,4,5,1,4,0,0,3,1,0,4,2,1,1,0,0,1,1,3,6,7,4,4,5,5,4,1,0,1,0,1,0,1,2,1,3,2,3,2,4,4,4,3,9,0,1,Fujian,0,1,5,6,6,4,4
27639,264,Heilongjiang,1,0,8,4,2,0,0,0,1,0,0,0,0,0,0,1,3,4,4,3,4,4,5,5,3,4,0,0,3,1,0,4,1,1,1,0,0,0,1,4,3,2,3,3,3,4,3,1,1,0,1,1,0,2,1,1,0,2,2,2,4,3,3,4,9,0,2,Heilongjiang,1,1,7,3,5,2,3
27640,593,Shandong,1,0,5,4,3,0,1,0,0,0,0,1,0,0,0,0,2,3,3,2,3,4,4,4,2,3,0,0,3,1,0,4,4,1,0,1,0,1,1,4,6,9,4,4,3,4,4,1,1,0,0,1,0,2,2,1,2,2,1,3,4,5,4,4,7,1,1,Shandong,1,1,5,1,6,2,3
27641,584,Zhejiang,0,1,8,2,2,0,0,0,1,0,0,0,1,0,0,0,2,3,3,2,2,4,4,4,2,4,0,0,3,0,0,4,1,1,1,0,0,0,0,6,8,8,4,2,2,5,2,0,1,1,0,0,0,1,2,3,2,3,2,2,4,5,4,4,7,0,1,Zhejiang,1,1,4,4,6,1,3
27642,867,Guizhou,1,0,8,4,4,0,1,0,0,0,0,1,1,0,0,0,3,4,4,2,4,4,4,5,2,4,0,0,3,1,0,4,2,1,1,1,1,1,1,3,5,8,5,4,4,5,2,1,0,1,1,1,0,1,1,1,3,2,2,1,4,5,5,4,8,1,2,Guizhou,1,1,4,6,6,1,4
27643,937,Tianjin,1,1,8,4,3,1,0,0,0,0,0,0,0,0,0,1,1,2,2,2,4,4,5,5,4,4,0,0,3,1,0,4,2,1,1,1,1,1,1,3,6,8,4,4,5,5,4,1,0,0,0,1,0,3,1,0,0,2,0,0,5,5,4,4,10,1,2,Tianjin,1,2,6,1,7,2,4
27644,639,Fujian,0,0,8,3,1,0,0,0,1,0,0,1,0,0,0,0,2,3,3,2,2,3,4,5,3,4,0,0,3,1,0,4,4,1,1,1,1,1,1,1,5,7,4,5,4,4,5,1,1,1,1,1,0,2,0,1,1,1,0,1,4,5,4,5,7,1,2,Fujian,1,1,5,4,5,2,4
27645,993,Hunan,1,0,6,4,3,1,0,0,0,0,0,0,1,0,0,0,2,3,3,3,4,4,3,1,4,2,0,0,2,1,0,4,2,1,1,0,1,1,1,2,3,1,2,1,2,4,1,1,0,0,0,1,0,1,1,1,2,1,1,2,1,1,2,2,7,1,2,Hunan,1,2,5,2,6,1,3
27646,319,Sichuan,0,0,5,3,2,1,0,0,0,0,0,0,0,0,1,0,2,3,2,2,2,4,4,4,3,4,0,0,3,0,0,4,1,1,1,0,0,1,0,5,6,8,4,5,4,4,4,1,0,1,0,1,0,4,1,0,0,2,0,1,4,4,4,4,8,1,2,Sichuan,0,2,6,3,4,2,4
27552,478,Hebei,1,1,8,3,2,0,0,0,1,0,0,0,0,0,0,1,3,3,4,2,2,4,5,4,3,4,0,0,3,0,0,4,4,1,0,0,1,1,1,3,4,6,4,3,4,4,5,1,1,1,1,1,0,2,2,0,2,3,1,1,3,2,4,5,9,0,1,Hebei,1,1,5,11,3,4,3
27648,710,Guangdong,0,1,7,3,2,0,0,0,1,0,0,0,0,0,0,1,2,3,3,1,3,4,4,4,3,4,0,0,3,0,0,4,2,0,1,0,0,0,0,5,7,5,3,2,3,4,3,1,1,1,1,0,0,1,3,0,3,2,2,3,4,4,3,3,10,1,1,Guangdong,0,1,5,6,7,1,4
27649,577,Anhui,1,0,8,4,1,0,0,0,1,1,0,0,0,0,1,0,2,2,2,2,4,4,5,4,2,3,0,0,3,0,0,4,1,1,1,0,0,0,1,1,3,1,1,1,1,5,1,0,1,1,1,1,0,2,0,0,0,2,1,1,3,1,2,2,3,0,2,Anhui,1,1,4,1,4,1,4
27650,617,Henan,1,0,8,2,0,0,0,0,1,0,0,0,0,0,0,1,3,4,2,4,4,3,1,4,2,3,0,0,3,1,0,4,1,1,0,0,0,0,1,3,4,1,1,1,2,5,2,0,1,1,0,0,0,1,2,1,3,3,2,3,2,1,2,1,10,1,2,Henan,0,1,5,4,5,1,3
