id,duration,ip,ex1t,ex2t,A1,A2,A3,A4_1,A4_2,A4_3,A4_4,A5_1,A5_2,A5_3,A5_4,A5_5,A5_6,A5_7,A6,A7,A8,A9,A10,A11,A12_1,A12_2,A12_3,A12_4,B1,B1a,B2,B3,B4,B5,B6,B7_1,B7_2,B7_3,B7_4,B7_5,B7_6,B8_1,B8_2,B8_3,B9,B11_1,B11_2,B11_3,B11_4,B12_1,B12_2,B12_3,B12_4,B12_5,B12_6,B13,B14_1,B14_2,B14_3,B14_4,B14_5,B14_6,B15_1,B15_2,B15_3,B15_4,B16,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
27954,549,Henan,1,1,6,3,2,0,0,0,1,0,0,0,0,0,0,1,3,4,4,2,2,3,5,2,3,1,0,0,3,0,0,4,1,0,1,0,0,0,0,5,10,0,1,1,1,4,2,0,1,1,0,0,0,1,1,1,0,1,1,3,2,1,1,1,3,1,1,Henan,1,1,5,9,3,4,1
27955,447,Fujian,1,0,9,4,3,1,0,0,0,0,0,0,0,0,0,1,3,3,2,2,4,4,4,5,2,4,0,0,3,1,0,4,2,1,1,0,1,0,1,5,6,7,5,5,5,5,5,1,0,0,1,1,0,2,0,0,2,1,0,0,5,4,5,5,10,1,2,Fujian,0,2,5,4,5,2,2
27956,314,Sichuan,0,1,3,4,4,0,1,0,0,0,1,0,1,0,0,0,3,3,3,3,2,4,4,2,4,4,0,0,3,0,0,2,3,0,1,0,0,0,0,1,1,2,1,1,1,5,1,0,1,1,0,0,0,1,1,1,3,3,3,3,1,1,1,2,3,0,1,Sichuan,0,1,6,11,4,4,4
27957,605,Henan,0,0,9,1,4,1,1,0,0,0,0,1,1,0,0,0,2,3,4,2,2,3,5,4,3,4,0,0,3,0,0,4,5,1,1,1,1,1,1,3,5,6,3,4,4,5,2,0,1,1,1,0,0,1,2,0,1,3,1,2,4,4,3,3,6,0,1,Henan,1,1,5,11,4,4,3
27958,314,Shaanxi,0,0,9,1,4,0,0,0,1,0,0,0,0,0,0,1,2,2,2,2,2,4,3,4,3,3,0,0,2,1,0,4,2,0,1,1,0,0,1,7,8,9,4,4,2,4,3,0,1,1,0,1,0,1,2,2,0,3,1,2,4,4,4,3,5,0,1,Shaanxi,0,1,6,11,1,4,3
27959,587,Guangdong,0,0,9,3,1,0,0,0,1,0,0,0,0,0,0,1,1,2,2,3,4,4,4,4,3,5,0,0,3,0,0,4,4,0,1,0,0,0,1,5,5,6,4,2,3,5,2,1,1,1,0,0,0,2,1,1,2,2,1,2,4,1,3,2,6,0,2,Guangdong,0,1,4,4,5,4,4
27960,450,Heilongjiang,1,0,9,3,2,0,0,0,1,0,0,0,1,0,0,0,3,3,2,3,3,4,4,5,2,4,0,0,3,1,0,4,2,1,1,1,1,1,1,7,9,10,5,4,5,4,4,1,0,1,1,1,0,1,1,0,0,2,1,1,3,4,5,5,4,0,2,Heilongjiang,1,1,5,4,3,1,2
27961,483,Fujian,1,0,9,4,2,0,0,0,1,0,0,0,0,0,0,1,3,2,3,3,4,4,4,5,2,4,0,0,3,1,0,4,2,1,1,1,1,1,1,3,5,8,5,5,4,5,5,1,0,0,0,1,0,4,0,0,1,2,1,1,5,5,4,5,9,0,4,Fujian,1,1,6,4,7,2,2
27962,661,Shandong,1,1,8,4,1,0,0,0,1,0,0,0,0,0,0,1,2,2,2,3,4,4,4,5,4,4,0,0,2,1,0,4,1,1,1,1,0,1,1,1,2,8,4,4,5,5,4,1,0,0,0,1,0,3,0,0,1,1,0,0,5,4,4,4,9,1,4,Shandong,1,2,5,1,5,2,4
27963,634,Sichuan,0,0,6,4,2,0,0,0,1,0,0,0,0,0,0,1,2,2,3,3,4,4,5,2,4,1,0,0,2,0,0,4,1,1,0,0,0,0,1,7,9,2,1,1,1,5,1,0,1,1,0,0,0,1,2,3,3,3,2,3,2,2,1,1,3,0,4,Sichuan,1,2,5,1,5,1,3
27964,349,Beijing,0,0,6,1,1,0,0,0,1,0,0,0,1,1,0,0,3,4,4,3,3,3,4,5,3,4,0,0,3,0,0,4,2,1,0,1,1,1,1,6,8,4,2,2,1,4,2,1,1,1,0,1,0,2,1,2,1,3,1,1,3,4,4,3,8,0,1,Beijing,1,1,5,11,2,4,3
27965,597,Anhui,0,0,8,4,2,1,0,0,0,0,0,0,0,0,0,1,3,4,3,2,4,4,4,5,3,4,0,0,3,0,0,4,3,1,1,1,1,1,1,5,7,8,4,4,5,4,3,1,0,0,0,1,0,3,1,0,2,1,2,3,5,5,4,4,8,1,5,Anhui,1,2,4,4,6,1,1
27966,370,Jiangsu,1,1,8,3,1,0,0,0,1,0,0,0,1,0,0,0,2,2,3,2,3,4,5,5,4,4,0,0,3,0,0,4,1,1,1,0,0,1,1,4,9,8,5,4,5,5,5,1,0,0,0,1,0,4,1,0,0,3,0,1,5,4,4,5,10,1,2,Jiangsu,0,2,5,1,5,4,2
27967,252,Shandong,0,1,8,4,2,0,0,0,1,0,0,0,0,0,0,1,2,2,3,2,4,4,4,3,3,3,0,0,3,0,0,2,1,0,1,0,0,0,1,9,10,8,4,4,4,5,5,1,0,0,0,1,0,3,1,0,1,2,1,1,4,4,4,4,9,0,2,Shandong,1,2,5,4,4,1,2
27968,413,Shandong,0,1,9,1,3,0,0,0,1,0,0,0,0,0,0,1,3,3,2,3,4,4,4,5,3,4,0,0,3,0,0,4,5,1,1,0,0,0,1,8,9,8,4,4,2,4,3,1,1,0,0,1,0,2,1,0,2,2,1,2,4,4,5,4,9,0,1,Shandong,0,1,5,11,4,1,4
27969,469,Jiangxi,1,0,6,3,2,1,1,0,0,0,0,0,0,0,0,1,2,2,3,3,4,4,4,3,3,4,0,0,3,0,0,4,1,1,1,0,0,0,1,1,2,5,5,3,3,4,4,1,0,0,0,1,0,3,1,0,0,0,0,0,3,3,3,2,5,0,1,Jiangxi,1,1,5,4,5,1,3
27970,370,Tianjin,0,0,9,3,3,1,0,0,0,0,0,0,0,0,0,1,2,2,2,2,4,4,5,4,2,4,0,0,3,0,0,4,2,1,1,0,0,0,1,5,7,8,3,2,2,4,3,1,0,0,1,1,0,2,0,1,2,3,2,1,4,3,2,3,7,1,3,Jiangsu,1,2,6,4,6,1,2
27971,473,Hunan,1,0,8,4,4,1,1,0,0,0,0,1,0,0,0,0,3,3,3,3,3,4,4,4,3,4,0,0,3,1,1,1,4,1,1,1,1,1,1,5,5,8,4,4,4,4,3,1,0,0,0,1,0,2,1,0,1,2,1,1,4,4,4,4,7,1,1,Hunan,0,2,5,4,4,4,3
27972,603,Shandong,1,1,8,4,2,0,0,0,1,0,0,0,1,0,0,0,3,2,3,2,4,4,4,5,2,4,0,0,3,1,0,4,1,1,0,1,1,1,1,5,3,9,5,5,5,5,5,1,0,0,0,1,0,3,0,0,1,2,0,0,5,5,5,4,9,0,4,Shandong,1,2,5,1,7,2,4
27973,406,Jiangsu,0,0,9,4,4,0,1,0,0,0,0,0,1,0,0,0,3,2,3,3,4,4,4,5,2,3,0,0,3,1,0,4,2,1,1,0,1,0,1,1,6,8,4,2,4,4,5,1,0,0,0,1,0,3,0,0,1,2,1,1,4,3,4,5,10,1,4,Jiangsu,1,2,3,4,7,1,3
27974,594,Heilongjiang,1,1,7,3,3,0,1,0,0,1,0,1,0,0,0,0,4,3,3,3,4,4,5,5,4,4,1,2,2,1,0,4,4,1,1,1,0,0,1,7,8,5,4,4,2,5,4,1,0,0,1,1,0,2,2,3,2,2,2,1,4,5,4,3,9,0,1,Heilongjiang,1,1,5,4,4,2,3
27975,580,Inner Mongolia,0,0,9,3,2,1,0,0,0,0,0,1,1,0,1,0,3,3,4,3,4,4,4,5,3,4,0,0,3,1,0,1,1,1,1,1,1,1,1,5,7,9,5,4,5,4,4,1,0,0,1,1,0,2,1,0,2,1,0,1,4,4,5,5,8,0,2,Inner Mongolia,1,2,5,4,3,1,3
27976,568,Guangdong,1,1,8,3,3,1,0,0,0,0,0,0,1,0,0,0,3,3,2,3,3,4,5,4,3,3,0,0,3,1,0,4,2,1,1,0,0,1,1,3,3,5,4,4,4,5,4,1,0,0,0,1,0,3,0,0,1,0,1,1,4,4,5,3,7,0,3,Guangdong,0,2,5,1,6,1,1
27977,518,Jiangsu,0,0,9,4,4,1,0,1,0,0,1,0,1,0,0,0,2,3,3,3,4,4,4,5,4,4,0,0,3,1,0,4,2,1,1,1,1,1,1,3,6,2,2,4,4,5,4,1,0,0,0,1,0,2,1,1,2,2,1,1,5,4,4,5,7,0,2,Jiangsu,1,2,5,4,7,2,3
27978,300,Shaanxi,0,0,9,4,4,1,0,0,0,0,0,1,1,0,0,0,3,4,3,2,4,4,5,4,3,4,0,0,3,0,0,2,4,1,1,0,1,1,1,5,8,10,4,5,5,4,5,1,0,0,1,1,0,4,1,0,2,3,1,0,5,4,5,2,9,1,2,Shaanxi,1,2,5,4,6,4,4
27979,439,Shandong,0,0,9,3,3,1,0,0,0,0,0,0,0,0,0,1,3,3,3,2,4,4,4,5,4,4,0,0,3,1,0,4,2,1,1,1,1,1,1,3,8,10,4,4,2,5,5,1,0,1,1,1,0,4,2,1,1,3,2,2,4,5,4,5,9,1,3,Shandong,1,2,5,2,6,1,1
27980,325,Jiangsu,0,0,6,1,3,0,0,0,1,0,0,0,0,0,0,1,3,4,4,2,2,4,5,4,3,2,0,0,3,0,0,4,3,1,1,0,0,1,1,7,8,9,5,4,5,4,3,1,0,0,0,1,0,2,1,0,1,2,2,1,4,5,4,5,6,0,1,Jiangsu,0,1,5,11,5,1,4
27981,497,Hebei,0,0,8,4,3,0,0,0,1,0,0,0,1,0,0,0,2,3,3,2,4,4,4,5,2,4,0,0,3,1,0,4,3,1,1,1,0,1,1,9,10,7,2,4,2,5,4,1,1,1,1,1,0,1,2,2,2,3,1,3,4,4,4,4,7,1,1,Hebei,1,1,5,11,6,4,3
27982,531,Jilin,1,0,9,3,3,1,0,0,0,0,0,0,1,0,0,0,3,3,2,4,4,4,4,4,2,5,0,0,3,1,1,4,2,1,1,1,1,1,1,6,8,10,5,5,4,5,4,1,0,0,1,1,0,4,1,1,0,1,0,1,5,5,4,5,10,1,2,Jilin,1,2,5,5,6,1,3
27983,480,Guangxi,0,0,7,3,1,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,3,4,4,4,4,4,0,0,2,0,0,1,5,1,1,1,1,1,1,6,7,9,5,4,4,5,3,1,0,0,0,1,0,4,1,0,2,3,1,2,4,4,4,4,8,0,1,Guangxi,0,1,5,4,5,4,3
27984,522,Hebei,0,1,6,3,1,0,0,0,1,0,0,0,0,0,0,1,3,3,3,2,3,4,4,4,3,4,0,0,3,0,0,4,4,1,1,1,1,1,1,6,8,5,4,4,4,4,3,1,0,1,1,1,0,2,2,1,3,3,2,2,2,4,4,3,6,0,1,Hebei,1,1,5,11,2,2,2
27985,465,Sichuan,1,0,6,1,3,0,0,0,1,1,0,0,0,0,0,0,3,4,3,3,4,4,5,4,3,3,0,0,3,1,0,4,3,0,0,0,0,0,1,2,4,5,4,2,4,5,3,1,1,1,0,1,0,2,3,2,1,3,2,3,5,4,3,4,5,0,1,Sichuan,0,1,5,11,2,1,3
27986,495,Tianjin,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,1,3,3,4,2,2,4,4,4,3,4,0,0,3,1,1,4,1,1,0,0,1,0,1,5,7,8,4,4,3,4,4,1,0,0,0,1,0,1,1,0,0,2,2,2,4,4,4,3,8,0,1,Tianjin,0,1,5,2,6,4,4
27987,343,Jiangxi,0,0,6,1,4,0,0,0,1,0,0,0,1,0,0,0,3,3,2,2,2,4,4,4,3,4,0,0,3,1,0,4,1,1,0,0,1,0,1,6,5,7,4,4,4,5,4,1,0,1,0,1,0,2,0,0,0,2,1,1,4,4,4,3,7,0,1,Jiangxi,0,1,5,11,3,4,3
27988,498,Hubei,0,1,8,4,4,1,0,0,0,0,0,0,0,0,0,1,2,2,2,3,4,4,4,5,2,4,0,0,3,1,0,4,2,1,0,0,1,1,1,1,2,5,4,4,4,5,4,1,1,1,1,1,0,2,2,0,1,2,1,2,4,4,5,3,8,1,3,Hunan,1,2,6,2,7,2,2
27989,446,Henan,0,1,8,4,0,0,0,0,1,0,0,0,0,0,1,0,3,2,3,2,2,4,4,5,3,3,0,0,3,0,0,4,2,1,1,0,0,0,1,5,7,8,4,3,4,5,4,1,1,1,1,1,0,1,1,0,0,2,2,1,5,2,3,2,6,0,1,Henan,1,1,5,11,5,4,3
27990,485,Zhejiang,1,0,9,4,3,1,0,0,0,0,0,0,0,0,1,0,2,2,2,3,4,4,3,3,2,2,0,0,2,0,0,4,2,1,1,1,1,1,1,1,3,5,4,4,5,5,4,1,0,0,1,1,0,3,0,0,0,0,0,0,4,4,5,4,8,0,2,Zhejiang,0,2,5,6,6,1,4
27991,451,Jiangxi,1,1,8,3,3,1,0,0,0,0,0,0,0,0,1,0,1,2,2,3,4,4,4,5,4,4,0,0,3,1,0,4,1,1,1,1,1,1,1,2,5,4,2,4,4,5,4,1,0,1,1,1,0,3,2,0,1,2,0,2,4,5,4,4,9,1,2,Jiangxi,0,2,4,1,4,1,4
27992,226,Shanghai,1,0,8,1,2,0,0,0,1,0,1,0,0,0,0,0,2,3,3,3,4,4,5,3,3,2,0,0,2,0,0,4,2,1,1,0,0,0,1,8,9,5,2,1,1,5,1,0,1,1,1,0,0,2,2,1,1,3,1,3,2,1,1,1,7,0,1,Shanghai,1,1,5,11,6,4,3
27993,417,Heilongjiang,0,0,8,4,2,0,0,0,1,0,0,0,1,0,0,0,3,3,4,2,4,4,4,5,2,4,0,0,3,0,0,4,2,1,0,0,0,1,1,5,7,4,5,5,5,2,5,1,0,0,0,1,0,1,1,1,2,3,1,1,4,4,2,2,2,1,3,Heilongjiang,1,2,5,4,4,1,1
27994,412,Hubei,1,1,8,4,4,1,1,1,0,0,0,1,1,1,0,0,4,3,3,3,4,4,4,4,3,2,0,0,3,1,0,4,2,1,1,1,1,1,1,5,5,7,4,4,4,5,5,1,1,1,1,1,0,1,3,2,3,1,2,2,4,5,4,3,9,1,2,Hubei,0,2,5,2,6,1,4
27995,428,Shaanxi,1,0,8,3,1,0,0,0,1,0,0,0,0,0,1,0,4,4,3,2,4,4,5,5,3,4,0,0,3,0,0,4,1,1,1,1,0,1,1,6,8,10,5,4,3,4,5,1,0,1,1,1,0,2,1,0,2,3,1,2,5,4,4,5,7,0,4,Shaanxi,1,2,3,4,3,1,3
27996,357,Anhui,1,0,8,3,1,0,0,0,1,0,0,0,1,0,0,0,2,2,2,2,4,4,4,4,3,4,0,0,3,0,0,4,1,1,0,0,0,1,1,3,4,6,2,4,2,5,4,1,0,0,0,1,0,2,1,0,2,1,1,1,4,4,4,4,9,0,1,Anhui,1,1,5,4,6,4,2
27997,366,Hunan,1,1,6,4,1,0,0,0,1,0,0,0,0,0,0,1,2,2,3,2,2,4,3,4,2,3,0,0,3,0,0,4,3,1,1,0,1,0,1,3,5,8,4,2,1,4,4,1,1,1,1,1,0,2,1,0,1,2,1,2,2,3,4,3,4,0,1,Hunan,0,1,5,3,6,4,3
27679,406,Hubei,1,1,6,4,1,0,0,0,1,0,0,0,1,0,0,0,3,2,3,2,4,4,5,5,3,4,0,0,3,0,0,4,1,1,1,1,1,1,1,4,5,6,4,5,5,5,5,1,0,1,1,1,0,3,2,0,1,1,2,2,5,5,5,4,8,1,5,Hubei,1,2,4,8,4,1,4
27999,350,Anhui,1,0,6,2,1,0,0,0,1,0,0,0,0,0,0,1,2,3,4,1,1,4,3,4,3,4,0,0,3,0,0,4,4,1,1,0,0,1,1,7,8,5,5,4,2,4,4,1,1,0,0,1,0,3,1,0,2,2,0,1,2,5,4,4,8,0,1,Anhui,1,1,4,4,3,1,4
28000,224,Jiangsu,0,0,8,4,3,0,1,0,1,0,0,1,0,0,0,0,2,2,2,3,4,4,5,5,2,4,0,0,3,1,1,4,3,1,1,1,1,1,1,2,7,10,5,5,4,5,5,1,0,0,0,1,0,2,1,0,2,2,1,1,5,4,4,5,9,0,1,Jiangsu,1,1,5,4,4,1,3
10021,510,Shanghai,1,0,8,2,0,0,0,0,1,0,0,0,1,0,0,0,4,3,4,1,2,4,5,4,3,3,0,0,3,1,0,4,3,1,1,0,0,0,0,3,2,1,4,2,2,5,4,1,1,1,0,0,0,1,3,1,3,3,2,3,2,2,4,3,7,0,1,Shanghai,0,1,5,11,5,2,4
10022,969,Hubei,0,1,8,4,3,1,0,0,0,0,0,1,1,1,0,0,3,3,3,3,4,4,4,5,2,4,0,0,3,1,0,4,4,1,1,1,1,1,1,7,8,9,4,5,4,4,5,1,1,1,1,1,0,2,3,2,2,2,2,1,4,5,4,5,8,1,2,Hubei,1,2,5,4,7,1,3
10023,828,Hebei,1,0,8,3,3,1,0,0,0,0,0,0,1,0,1,0,4,3,4,2,4,4,4,5,4,5,0,0,3,1,1,4,1,1,1,1,1,1,1,8,9,9,5,5,4,5,5,1,0,0,0,1,0,2,3,2,2,3,1,1,5,5,4,5,10,0,2,Hebei,1,2,4,4,6,1,2
10024,1075,Xinjiang,1,1,9,3,3,0,0,0,1,0,0,0,1,1,0,0,3,2,3,3,4,4,4,4,2,4,0,0,3,1,0,4,3,1,0,1,0,1,1,6,4,8,4,4,5,4,4,1,0,0,0,1,0,4,1,0,2,1,1,0,4,4,5,5,10,0,2,Gansu,1,2,4,4,4,1,3
10025,878,Sichuan,1,0,8,3,1,0,0,0,1,0,0,0,0,0,0,1,1,2,2,3,4,4,5,5,2,4,0,0,3,1,0,4,1,1,1,0,0,0,1,7,9,3,2,1,2,5,2,1,1,1,1,1,0,2,1,0,2,3,2,3,4,1,2,5,10,1,2,Sichuan,0,1,5,4,6,1,1
10026,1070,Shandong,1,1,8,4,3,0,0,0,1,0,0,0,1,0,0,0,2,3,2,2,4,4,5,5,2,4,0,0,3,0,0,4,4,1,1,1,1,1,1,8,7,7,4,4,4,5,5,1,0,0,0,1,0,2,1,1,0,2,0,1,5,4,4,5,10,1,4,Shandong,1,2,5,1,7,1,4
10027,1019,Anhui,0,0,9,4,4,1,1,0,0,1,0,0,1,0,0,0,4,3,4,2,3,4,4,5,3,4,0,0,3,1,0,4,4,1,1,1,1,1,1,6,7,9,4,4,5,5,4,1,0,0,1,1,0,3,0,0,1,1,1,1,5,4,4,5,8,0,4,Anhui,1,2,6,1,7,2,3
10028,967,Anhui,1,1,8,4,2,1,1,0,0,1,0,0,1,0,1,0,3,4,4,2,3,4,4,5,3,4,0,0,3,1,0,4,3,1,1,1,1,1,1,9,7,5,4,5,4,4,5,1,0,0,1,1,0,2,0,1,2,1,1,2,4,5,5,4,8,1,1,Anhui,1,2,5,1,6,2,3
10029,975,Anhui,0,0,6,3,2,1,0,0,0,0,0,0,0,0,0,1,2,2,1,3,2,3,4,5,1,3,0,0,3,0,0,4,2,0,1,0,0,0,1,3,3,8,4,5,5,4,4,1,1,0,0,0,0,3,0,1,1,1,1,1,5,3,4,5,10,1,2,Ningxia,1,2,5,4,4,1,1
10030,932,Anhui,0,0,5,3,4,1,1,0,0,0,0,0,1,1,0,0,4,4,3,1,1,3,4,4,3,4,0,0,2,0,0,4,1,0,1,0,0,0,1,5,5,2,1,2,1,3,1,0,1,0,0,0,0,1,2,2,3,3,3,3,4,2,2,3,7,1,2,Hebei,1,2,5,1,5,1,1
10031,975,Anhui,0,0,10,4,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,4,3,3,4,5,1,4,0,0,3,0,0,4,2,1,1,1,1,1,1,1,2,7,5,5,5,5,5,1,0,0,0,0,0,3,0,0,0,1,1,1,5,4,4,5,10,1,2,Jiangsu,1,2,5,4,5,1,1
10032,973,Anhui,1,0,8,4,3,1,0,0,0,0,0,0,0,0,0,1,1,1,1,4,4,4,5,5,2,4,0,0,3,0,0,4,3,1,1,1,1,1,1,3,3,10,5,5,5,5,4,1,0,0,0,1,0,3,0,0,0,1,1,1,5,5,4,5,10,0,2,Zhejiang,1,2,6,4,6,1,2
10033,961,Anhui,0,0,9,4,4,1,1,0,0,1,0,0,0,0,0,0,4,3,3,3,3,4,4,5,3,4,0,0,3,1,0,4,3,1,1,1,1,1,1,6,8,9,4,4,5,4,5,1,0,0,1,1,0,3,0,1,1,2,1,1,4,5,5,4,7,1,3,Jiangsu,1,2,5,1,6,2,3
10034,944,Hebei,1,1,8,3,3,1,0,0,0,0,0,1,0,0,0,0,3,4,4,2,4,3,5,4,2,5,0,0,3,1,1,4,1,1,1,1,1,1,1,7,9,9,5,5,4,5,5,1,0,0,1,1,0,2,3,1,1,3,1,1,5,5,4,5,10,0,1,Hebei,1,2,5,1,6,1,1
10035,890,Henan,1,1,9,4,4,1,0,0,0,0,0,0,1,1,0,0,3,3,3,3,4,4,4,5,2,4,1,2,3,0,0,4,1,1,1,0,0,0,1,6,8,9,4,5,4,4,5,1,0,0,0,1,0,2,1,2,3,1,0,1,4,5,4,4,8,0,2,Henan,1,2,5,4,4,1,3
10036,702,Shandong,1,1,8,4,3,1,0,0,0,0,0,0,0,0,0,1,3,2,3,2,4,4,5,5,1,4,0,0,3,1,1,4,2,1,1,1,1,1,1,6,5,9,5,5,5,5,5,1,0,0,0,1,0,3,1,0,1,3,0,1,5,4,5,5,10,1,2,Shandong,1,2,5,3,6,2,3
10037,855,Hebei,0,0,8,4,4,1,1,0,0,0,0,0,1,0,1,0,3,3,2,2,2,4,4,5,3,4,0,0,3,1,0,4,2,1,1,1,1,1,1,5,7,8,4,3,4,5,4,1,1,1,0,1,0,3,1,1,2,1,0,1,4,3,4,3,6,0,2,Hebei,1,2,5,2,3,1,4
10038,841,Guangdong,0,1,6,4,4,1,0,0,0,0,0,0,0,0,0,1,3,3,2,3,2,3,5,4,3,4,0,0,3,0,0,4,4,1,1,1,1,1,1,3,3,6,4,4,4,5,4,1,0,0,1,1,0,2,0,0,1,2,0,2,4,5,4,4,9,0,2,Guangdong,1,2,6,4,7,1,3
10039,705,Shandong,1,1,6,4,4,1,0,0,0,0,0,0,0,0,1,0,2,3,2,2,4,4,4,5,2,3,0,0,3,1,0,4,1,1,0,0,1,1,1,4,5,9,5,4,4,4,4,1,0,0,1,1,0,4,1,0,1,0,1,0,5,4,5,4,8,1,2,Shandong,0,2,5,4,6,1,3
10040,695,Shandong,1,0,8,4,4,1,1,0,0,0,0,0,0,0,1,0,2,2,2,2,4,4,5,5,2,4,0,0,3,1,0,4,2,1,1,1,1,1,1,5,6,8,5,4,5,4,4,1,0,1,1,1,0,3,1,0,1,0,0,0,4,5,5,5,9,0,2,Anhui,1,2,5,4,5,1,3
10041,652,Hunan,1,1,8,3,3,1,0,0,0,1,0,0,1,0,0,0,2,3,3,2,4,4,4,4,3,4,0,0,3,0,0,4,2,1,0,1,1,1,1,2,6,5,4,4,4,5,4,1,0,0,0,1,0,2,1,0,2,2,1,1,4,4,4,4,7,0,2,Hunan,0,1,5,4,6,1,1
10042,548,Shandong,0,1,8,4,4,1,1,0,0,1,0,0,1,0,0,0,3,3,3,2,4,4,4,5,2,4,0,0,3,0,0,4,3,1,1,0,1,1,1,7,8,6,4,4,5,4,4,1,0,0,0,1,0,2,2,2,1,3,1,1,4,4,5,4,7,1,3,Hebei,1,2,5,4,6,1,3
10043,671,Shandong,1,0,9,3,2,1,1,1,0,1,0,1,1,1,0,0,3,3,3,2,4,4,4,5,2,5,0,0,3,1,0,4,4,1,1,1,1,1,1,2,4,7,4,5,5,4,4,1,1,1,1,1,0,4,1,1,0,2,1,1,5,5,4,4,9,1,3,Shandong,1,2,4,1,3,1,4
10044,639,Beijing,0,1,7,1,2,0,0,0,1,0,0,0,0,0,0,1,3,3,2,2,4,4,4,4,2,3,0,0,3,1,0,4,1,1,1,0,0,0,1,8,6,9,3,3,2,5,3,1,1,0,0,1,0,2,1,0,0,3,1,1,3,3,4,3,6,1,2,Beijing,0,1,6,2,5,2,3
10045,640,Guangdong,0,0,9,3,3,1,0,0,0,0,0,0,0,1,1,0,3,4,3,3,3,4,4,5,3,4,0,0,2,1,0,4,2,1,0,1,1,1,1,3,7,8,4,5,4,4,5,1,0,0,1,1,0,2,2,1,1,2,0,1,4,5,4,4,6,0,2,Guangdong,0,2,4,4,5,1,3
10046,498,Jilin,0,0,6,3,3,1,1,1,0,1,1,1,1,1,1,0,3,3,3,2,2,3,4,4,2,4,0,0,2,0,1,3,3,1,1,1,1,1,1,5,6,8,5,4,5,5,5,1,1,1,1,1,0,2,2,0,3,3,3,2,4,5,4,4,7,0,3,Jilin,1,2,3,2,3,1,3
10047,428,Beijing,1,0,3,1,4,0,0,0,1,0,0,0,0,0,0,1,3,3,4,2,4,4,4,3,3,2,0,0,3,0,0,4,1,0,1,0,0,0,1,3,4,1,2,2,1,5,2,0,1,1,0,0,0,1,0,1,0,3,2,3,2,2,1,3,7,0,1,Beijing,0,1,5,11,7,4,2
10048,428,Jiangsu,0,1,6,4,3,0,1,0,0,0,0,0,1,0,0,0,3,3,4,2,4,4,4,4,3,4,0,0,1,1,0,4,3,1,1,0,1,0,1,9,6,3,2,2,2,4,3,0,1,1,1,0,0,2,2,0,2,3,2,2,3,2,4,4,5,0,2,Jiangsu,1,1,6,1,5,4,2
10049,337,Sichuan,0,1,6,4,2,1,1,0,0,0,0,0,1,0,0,0,1,2,1,4,4,4,5,5,4,5,0,0,3,0,0,4,1,1,1,0,0,0,1,7,8,3,1,4,1,5,1,1,1,1,0,1,0,1,0,0,3,3,2,3,1,1,1,5,10,1,3,Sichuan,1,2,5,4,7,1,1
10050,320,Guangdong,0,1,8,4,4,1,0,0,0,0,0,1,0,0,0,0,2,2,2,2,3,4,5,5,2,4,0,0,3,1,0,4,3,1,1,1,1,1,1,3,5,7,4,4,4,5,4,1,1,1,1,1,0,2,0,0,1,1,0,1,5,4,4,4,9,0,2,Guangdong,1,1,5,4,6,1,3